session,method,gender,emotion,n_annotators,agreement,path,text,segment_id,video_id,mode
4,impro,M,exc,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M005.wav,"I'm invited, right.",5,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M006.wav,"I'll have to, uh, I'll have to get myself a new tux.  My, uh, the old one is a little worn and dirty.  That's awesome.  Where are you guys going to have it?",6,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M007.wav,"Well, that's- that's- that's beautiful. That's a beautiful place to do it.",7,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M008.wav,That's great,8,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M009.wav,I hope- they're not like,9,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M010.wav,"Right.  Nice.  That's great.  I hope while we're up there nobody gets attacked by any, like, bears or wolves or anything.",10,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M011.wav,"Well no, I am- I'm trying to be positive",11,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M012.wav,I'm trying to be positive.  I'm trying to say I hope that doesn't happen.,12,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M013.wav,We're going to be in the middle of the wilderness. These kind of things happen,13,Ses04F_impro03,train
4,impro,M,exc,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M014.wav,Yeah.  I'll help plan.,14,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M015.wav,Yeah.,15,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M016.wav,Sure.,16,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M017.wav,"I'm thinking greens, lots of greens. Greens and browns.  We're nature.",17,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M018.wav,Why not browns?,18,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M019.wav,"It's a light brown, tanish.",19,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M020.wav,I just think browns are really what you want to go with.  I mean I think there's more contrast between brown and green than there is-,20,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M021.wav,I know but you just asked me to-,21,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M022.wav,So we're going to go greens and browns.,22,Ses04F_impro03,train
4,impro,M,fru,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M023.wav,"Come on.  Please will you do the greens and browns, just the browns for me?",23,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M024.wav,Just for me.  Come on.  I'm your best friend.,24,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M025.wav,I'm your best friend,25,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M026.wav,Give me the browns.,26,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M027.wav,Okay.  Fine.  So green and what?,27,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M028.wav,Blue?,28,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M029.wav,"Okay, fine. Greens and blues.",29,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M030.wav,Greens and blues and maybe a little light yellow?,30,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M031.wav,Yeah?,31,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M032.wav,"Okay.  That sounds good. Um, and, uh, we're going to get like a five, uh, story cake, right?",32,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M033.wav,"I mean, you know, you're going to have at least, like, two hundred and fifty people come.  So we're going to need, you know, just a huge buffet.",33,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M034.wav,"Fried chicken, mashed potatoes.",34,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M035.wav,Well I can't be in charge of this.  I mean I got things I got to do.,35,Ses04F_impro03,train
4,impro,M,exc,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M036.wav,Well this is really exciting.  I mean- I just- I couldn't be happier right now.,36,Ses04F_impro03,train
4,impro,M,exc,3,3,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M037.wav,I'm thrilled.  God.,37,Ses04F_impro03,train
4,impro,M,exc,3,3,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M038.wav,Just ecstatic.  I can't believe you're my best friend,38,Ses04F_impro03,train
4,impro,M,exc,3,3,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M039.wav,"You're my best friend, we're growing up and now you're getting married. that's amazing",39,Ses04F_impro03,train
4,impro,M,exc,3,3,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M040.wav,Wow.  I just- I- I- I feel like I'm going to faint.,40,Ses04F_impro03,train
4,impro,M,exc,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M041.wav,I'm so- all the blood,41,Ses04F_impro03,train
4,impro,M,exc,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M042.wav,"has just rushed to my head, and I, and I mean honestly.",42,Ses04F_impro03,train
4,impro,M,exc,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M043.wav,I'm getting a little weak in the knees.,43,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M044.wav,"You know that I've never-I- I have a long run of bad relationships but, you know, I mean, you got to work through it.  It's fine.",44,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M045.wav,"Yeah, but",45,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M046.wav,"Yeah.  I know but it's, you know, maybe we'll get married.  I don't know.  Should be pretty-",46,Ses04F_impro03,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M047.wav,"I don't know.  Okay.  I mean gosh.  There's just- look there's a lot of pressure in getting married, okay.",47,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M048.wav,"Oh, I've made her that excited.",48,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M049.wav,What?  You've heard me talk about it before.,49,Ses04F_impro03,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M050.wav,I'm a monster in bed.,50,Ses04F_impro03,train
4,impro,F,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F000.wav,That's helpful.,0,Ses04F_impro04,train
4,impro,F,fru,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F001.wav,I just don't think I can do this anymore.  It's been a really long time and it's not like I'm not trying.,1,Ses04F_impro04,train
4,impro,F,fru,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F002.wav,I am try-  it's been three years,2,Ses04F_impro04,train
4,impro,F,fru,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F003.wav,and I have gone everywhere I can think of.  I have given resumes.  I have done interviews.  I've tried to pull in favors.  I've asked everybody I know for help.  I don't know what else to do.,3,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F004.wav,"Okay but I've been trying for three years.  Three years and I haven't gotten a bite much less actually gotten hired, and I am smart enough.  Thank you very much.",4,Ses04F_impro04,train
4,impro,F,ang,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F005.wav,I'm really good at what I do.  I just don't know how to make someone else see that.,5,Ses04F_impro04,train
4,impro,F,ang,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F006.wav,What?  Who says that?  Bananas don't grow overnight.,6,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F007.wav,Okay.  I think three years is a little excessive.,7,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F008.wav,"Yeah but you weren't unemployed for three years trying to find any job.  I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something.  I don't even- I don't know what to do anymore.",8,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F009.wav,Nothing I'm trying seems to work. Just-,9,Ses04F_impro04,train
4,impro,F,xxx,0,0,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F010.wav,Okay that's helpful.  Thanks.,10,Ses04F_impro04,train
4,impro,F,ang,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F011.wav,Clearly everything you're doing is completely wrong.,11,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F012.wav,Well don't you understand that this is-,12,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F013.wav,I don't even- I mean you have to have some kind of an idea.  Something you could possibly throw out there that I could maybe use.,13,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F014.wav,I mean it's not like this is an,14,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F015.wav,extreme request.  I want to find a job.  Everybody wants to find a job. It's really not that.,15,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F016.wav,"Okay. Okay, Fine.",16,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F017.wav,Okey So I'm doing something wrong.  What am I doing wrong?,17,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F018.wav,I'm really good at what I do.  I'm smart.  I'm trained.  I have the education.  I'm talented.  I cannot-,18,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F019.wav,Well yeah I mean I like take a shower and stuff.,19,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F020.wav,[LAUGHTER] Yeah.  Usually.,20,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F021.wav,"Yeah, I- I make my",21,Ses04F_impro04,train
4,impro,F,fru,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F022.wav,I make myself very presentable before I go to any kind of interview.,22,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F023.wav,"Uhuh. Uhuh. Yeah, yeah. Good quote.",23,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F024.wav,Buck-O. That's really helpful.  Just keep chugging along.  The little engine that could.,24,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F025.wav,Well you- just you're doing something wrong.,25,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F026.wav,Well maybe you could help.  I mean you've got a job.  I'm willing to look outside of my realm.  I could try something else.,26,Ses04F_impro04,train
4,impro,F,fru,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F027.wav,I'll get it.  I just need a job.  I don't care what it is.,27,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F028.wav,Well I mean I need to make a little bit more than the minimum wage fry flipper.,28,Ses04F_impro04,train
4,impro,F,fru,3,3,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F029.wav,I did start somewhere.  I worked my way up.  I'm not going to start at the bottom again.,29,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F030.wav,What's my problem?  What's my problem? I don't have a job.,30,Ses04F_impro04,train
4,impro,F,ang,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F031.wav,I thought I was pretty clear about what the problem was.,31,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F032.wav,Well maybe you could be a little helpful.  I mean obviously you don't have any problems so would it really take so much time out of your day to just go ahead and help somebody else.,32,Ses04F_impro04,train
4,impro,F,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F033.wav,That's important.  That's really important.,33,Ses04F_impro04,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M000.wav,Hey.  Get out of the way.  I'm watching TV.,0,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M001.wav,Well I guess you're not trying hard enough.,1,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M002.wav,"Just, I don't know, maybe you're not smart enough.",2,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M003.wav,I mean I don't know just go out and keep trying. Just-,3,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M004.wav,I don't know.,4,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M005.wav,"Hey.  Look, I mean- you know.",5,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M006.wav,Look bananas don't grow overnight.  Okay.,6,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M007.wav,You need that- Time-,7,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M008.wav,"You know- You need to just- you need, I mean it takes time to get a good job.  I mean-",8,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M009.wav,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",9,Ses04F_impro04,train
4,impro,M,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M010.wav,I don't know.  I mean whatever.,10,Ses04F_impro04,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M011.wav,Clearly.,11,Ses04F_impro04,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M012.wav,Look I'm sorry okay. It's just-,12,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M013.wav,"I mean, well I mean i don't know; it doesn't really affect my life, you know.",13,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M014.wav,"Yeah, I understand, but-",14,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M015.wav,"I don't know. Well like, I don't know. I mean-",15,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M016.wav,Clearly- cle- clearly you're doing something wrong.,16,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M017.wav,"'Cause if you've been looking, you've been applying for jobs for three years. And-",17,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M018.wav,Are you- I mean do you like get dressed up and everything when you go to the job interview?,18,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M019.wav,"And you like- you know, you shave your legs and everything?",19,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M020.wav,"and I want- I mean you know you've got to, like, do your hair.  I mean- I don't know, it's like,",20,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M021.wav,"you know what I mean? You know, it's like they say presentation is, like eighty percent.",21,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M022.wav,or some- some large percent of- of success.,22,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M023.wav,"Because I don't know I mean just, you know, just keep- keep- keep at it.  Keep trying.  Go-",23,Ses04F_impro04,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M024.wav,"What do you want me to? Look, Hey look if I could- Don't get all sassy.",24,Ses04F_impro04,train
4,impro,M,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M025.wav,"Look if I could give you a job,if I could give you a job I would but I mean I'm not in that position. I'm-",25,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M026.wav,"Hey, I'd love to help you but I- you don't have the kind of training that I-",26,Ses04F_impro04,train
4,impro,M,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M027.wav,"So, go to McDonalds.",27,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M028.wav,Well you've got to start somewhere.  I mean-,28,Ses04F_impro04,train
4,impro,M,fru,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M029.wav,Well you're going to have to.  You don't really have an option.  What's your problem?,29,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M030.wav,I don't know it's like I'm trying to be-,30,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M031.wav,I'm trying to be helpful.,31,Ses04F_impro04,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M032.wav,"I'm trying to be helpful and you're just, like, coming at me with, like, attacks.",32,Ses04F_impro04,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M033.wav,I'm trying to watch TV.,33,Ses04F_impro04,train
4,impro,M,xxx,0,0,Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M034.wav,I'm trying to watch TV. TV.,34,Ses04F_impro04,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F000.wav,About what?,0,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F001.wav,It's ridiculous.,1,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F002.wav,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,2,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F003.wav,"Well sure everybody's told the same story.  It keeps us all coming back for more.  It keeps us all excited, keeps us thinking that life is going to start any minute now if we can just find the right spot and get in on the action.",3,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F004.wav,Well I'm sorry but it's still just fish to me.,4,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F005.wav,Goddamn it Augie don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.,5,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F006.wav,We just have different ideas about what this evening is supposed to look like.,6,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F007.wav,"For heaven's sake, this is not about fish.",7,Ses04F_script02_2,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F008.wav,We totally skipped. Right.,8,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F009.wav,"For heaven's sake, grow up we are not going to see the Grunions.",9,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F010.wav,We never do.  Do we have we ever?,10,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F011.wav,Twice is every time we've tried that's ever.,11,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F012.wav,"No, we won't.  It's pointless.  It's like waiting up to see Santa Clause.",12,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F013.wav,"God I feel as though my entire life is going to be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up,",13,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F014.wav,and the fish won't show up.,14,Ses04F_script02_2,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F015.wav,You don't understand anything I'm saying.,15,Ses04F_script02_2,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F016.wav,I did want to see it.  I always do.  I keep thinking that this time will be the time but it never is.,16,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F017.wav,"For heaven's sake, this is not about fish.",17,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F018.wav,Do you remember the first time we came to see it?  It was about four years ago right after we got married.,18,Ses04F_script02_2,train
4,script,F,sad,3,3,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F019.wav,We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes,19,Ses04F_script02_2,train
4,script,F,sad,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F020.wav,"and you popped the cork and while we were dancing, you said the softest most intimate things to me",20,Ses04F_script02_2,train
4,script,F,sad,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F021.wav,right into my ear so that I could hear them as much as- so that I could feel them as much as hear them.,21,Ses04F_script02_2,train
4,script,F,sad,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F022.wav,"And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be.",22,Ses04F_script02_2,train
4,script,F,sad,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F023.wav,"Dancing barefoot in the sand, drinking champagne from the bottle.",23,Ses04F_script02_2,train
4,script,F,sad,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F024.wav,I would rather not remember some things.  I would rather not hope for some things.,24,Ses04F_script02_2,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F025.wav,No.,25,Ses04F_script02_2,train
4,script,F,sad,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F026.wav,No.,26,Ses04F_script02_2,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F027.wav,No.  No.,27,Ses04F_script02_2,train
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F028.wav,No.,28,Ses04F_script02_2,train
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F029.wav,No.,29,Ses04F_script02_2,train
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F030.wav,No.,30,Ses04F_script02_2,train
4,script,F,ang,3,3,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F031.wav,No.,31,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F032.wav,I want something to turn out the way it's supposed to.,32,Ses04F_script02_2,train
4,script,F,ang,3,3,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F033.wav,"This what, what is this?  This isn't even anything.",33,Ses04F_script02_2,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F034.wav,"Oh, right, sure this is standing on the beach.  This is waiting.  This is fighting.",34,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F035.wav,But this isn't anything like I thought anything would be like.,35,Ses04F_script02_2,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F036.wav,"This is just this.  I mean it includes a lot in everything but it's just not, you know, something else.  Do you have any idea what I'm trying to say?",36,Ses04F_script02_2,train
4,script,F,sad,3,3,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F037.wav,"I know you are, Augie.  Really I do.  I know you wanted this to be special and nice and it's the full moon and the sand and all but I just couldn't help thinking about being somewhere else.",37,Ses04F_script02_2,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F038.wav,I didn't say that.,38,Ses04F_script02_2,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F039.wav,"For heaven's sake, whatever I'm doing I'd rather be doing it with you.",39,Ses04F_script02_2,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F040.wav,Well don't be ridiculous.  Don't you know that?  You're the one who probably wishes you were with somebody else,40,Ses04F_script02_2,train
4,script,F,sad,3,3,Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F041.wav,somebody who knew how to enjoy herself and didn't take everything so hard.,41,Ses04F_script02_2,train
